Timestamp,fdb,compensate
71600091,-9.18457,-1248.614
71700093,-9.18457,-1249.2
71800091,-9.272461,-1249.786
71900092,-9.272461,-1250.367
72000089,-9.228516,-1250.953
72100093,-9.052734,-1251.539
72200090,-9.052734,-1252.119
72300090,-9.316406,-1252.705
72400090,-9.140625,-1253.286
72500090,-8.964844,-1253.872
72600088,-9.228516,-1254.458
72700091,-9.140625,-1255.038
72800091,-9.008789,-1255.624
72900089,-9.09668,-1256.21
73000088,-8.964844,-1256.791
73100093,-8.964844,-1257.377
73200093,-8.964844,-1257.963
73300091,-9.09668,-1258.543
73400091,-9.228516,-1259.129
73500089,-9.140625,-1259.71
73600090,-8.964844,-1260.296
73700088,-9.140625,-1260.882
73800088,-9.140625,-1261.462
73900089,-8.964844,-1262.048
74000091,-8.964844,-1262.635
74100154,-9.008789,-1263.215
74200092,-9.052734,-1263.801
74300093,-9.09668,-1264.387
74400092,-8.964844,-1264.954
74500090,-9.008789,-1265.54
74600093,-9.008789,-1266.12
74700089,-9.008789,-1266.613
74800093,-8.964844,-1267.104
74900089,-8.920898,-1267.589
75000088,-9.18457,-1268.08
75100090,-8.920898,-1268.57
75200088,-8.876953,-1269.056
75300092,-9.052734,-1269.534
75400091,-8.920898,-1270.005
75500088,-9.008789,-1270.414
75600091,-8.964844,-1270.809
75700089,-8.964844,-1271.199
75800088,-8.789063,-1271.594
75900089,-8.920898,-1271.989
76000089,-9.008789,-1272.38
76100088,-8.876953,-1272.774
76200090,-8.920898,-1273.114
76300089,-8.920898,-1273.41
76400092,-8.701172,-1273.709
76500091,-8.876953,-1274.005
76600091,-8.745117,-1274.304
76700091,-8.964844,-1274.603
76800091,-8.789063,-1274.899
76900092,-8.920898,-1275.198
77000092,-8.833008,-1275.497
77100088,-8.920898,-1275.793
77200092,-8.876953,-1276.092
77300090,-8.876953,-1276.391
77400089,-8.876953,-1276.687
77500090,-8.833008,-1276.986
77600092,-8.920898,-1277.282
77700090,-8.833008,-1277.581
77800088,-8.789063,-1277.88
77900088,-8.964844,-1278.176
78000092,-8.833008,-1278.475
78100091,-8.833008,-1278.775
78200092,-8.876953,-1279.071
78300092,-8.833008,-1279.367
78400088,-8.920898,-1279.559
78500093,-8.833008,-1279.748
78600092,-8.876953,-1279.918
78700093,-8.920898,-1280.013
78800090,-8.920898,-1280.109
78900091,-8.833008,-1280.204
79000088,-8.876953,-1280.299
79100089,-8.789063,-1280.395
79200088,-8.876953,-1280.49
79300092,-8.701172,-1280.585
79400091,-8.701172,-1280.681
79500093,-8.789063,-1280.777
79600092,-8.876953,-1280.871
79700090,-8.789063,-1280.967
79800091,-8.876953,-1281.062
79900189,-8.701172,-1281.157
80000089,-8.789063,-1281.253
80100090,-8.920898,-1281.348
80200089,-8.701172,-1281.444
80300090,-8.789063,-1281.539
80400093,-8.657227,-1281.634
80500093,-8.789063,-1281.73
80600092,-8.789063,-1281.825
80700090,-8.876953,-1281.92
80800090,-8.789063,-1282.016
80900093,-8.4375,-1282.111
81000091,-8.833008,-1282.206
81100093,-8.833008,-1282.302
81200088,-8.613281,-1282.397
81300089,-8.789063,-1282.492
81400091,-8.833008,-1282.588
81500089,-8.657227,-1282.683
81600091,-8.745117,-1282.818
81700089,-8.789063,-1283.009
81800075,-8.525391,-1283.198
81900092,-8.789063,-1283.39
82000090,-8.701172,-1283.579
82100091,-8.745117,-1283.771
82200088,-8.876953,-1283.962
82300090,-8.745117,-1284.152
82400090,-8.613281,-1284.343
82500088,-8.701172,-1284.534
82600092,-8.701172,-1284.724
82700092,-8.789063,-1284.915
82800090,-8.789063,-1285.107
82900089,-8.920898,-1285.296
83000089,-8.701172,-1285.488
83100092,-8.701172,-1285.677
83200090,-8.833008,-1285.868
83300092,-8.613281,-1286.06
83400088,-8.569336,-1286.249
83500088,-8.745117,-1286.441
83600090,-8.613281,-1286.632
83700092,-8.657227,-1286.822
83800089,-8.701172,-1287.013
83900091,-8.701172,-1287.204
84000091,-8.745117,-1287.394
84100091,-8.657227,-1287.566
84200089,-8.569336,-1287.66
84300093,-8.789063,-1287.756
84400092,-8.613281,-1287.852
84500090,-8.701172,-1287.947
84600093,-8.701172,-1288.042
84700089,-8.657227,-1288.138
84800090,-8.525391,-1288.233
84900089,-8.657227,-1288.328
85000092,-8.613281,-1288.424
85100090,-8.657227,-1288.519
85200089,-8.657227,-1288.615
85300091,-8.701172,-1288.709
85400090,-8.657227,-1288.805
85500093,-8.613281,-1288.901
85600089,-8.657227,-1288.995
85700093,-8.613281,-1289.091
85800092,-8.657227,-1289.187
85900091,-8.701172,-1289.281
86000090,-8.525391,-1289.377
86100092,-8.657227,-1289.472
86200088,-8.569336,-1289.568
86300091,-8.657227,-1289.663
86400092,-8.789063,-1289.758
86500090,-8.613281,-1289.841
86600089,-8.481445,-1289.841
86700091,-8.701172,-1289.841
86800089,-8.613281,-1289.841
86900091,-8.701172,-1289.841
87000089,-8.657227,-1289.841
87100088,-8.657227,-1289.841
